HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data)
Provider;MINES ParisTech / Armines / Transvalor (France)
More information at;http://www.soda-is.com
Site latitude (positive means North);32.680
Site longitude (positive means East);-4.733
Elevation (m);1477
Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
Date beginning;2005-01-01
Date end;2005-12-31
Time reference (decimal hour);TU
Summarization (period of integration);Hour (h)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Irradiance (W/m2);Irradiance averaged over the period (-999 if no data)
Lower bound (W/m2);Uncertainty in irradiance. Lower bound
Upper bound (W/m2);Uncertainty in irradiance. Upper bound. There is a 68% chance that the actual value is comprised between lower and upper bounds
Code;0: no data; 1: sun below horizon; 2: satellite assessment; 5: interpolation in time
Top of Atmosphere (W/m2);Irradiance averaged over the period at the top of the atmosphere (extraterrestrial)
Clear-Sky (W/m2);Typical irradiance averaged over the period if the sky were clear
Irradiation (Wh/m2);Irradiation over the period (-999 if no data)

Hourly mean irradiance and irradiation from HelioClim-3
Year;Month;Day;Time;Irradiance;Lower bound;Upper bound;Code;Top of Atmosphere;Clear-Sky;Irradiation;
2005;9;18;24.0000;0;0;0;1;0;0;0;
2005;9;19;01.0000;0;0;0;1;0;0;0;
2005;9;19;02.0000;0;0;0;1;0;0;0;
2005;9;19;03.0000;0;0;0;1;0;0;0;
2005;9;19;04.0000;0;0;0;1;0;0;0;
2005;9;19;05.0000;0;0;0;1;0;0;0;
2005;9;19;06.0000;0;0;0;1;0;0;0;
2005;9;19;07.0000;39;10;50;5;109;52;39;
2005;9;19;08.0000;227;155;264;2;397;255;227;
2005;9;19;09.0000;450;378;514;2;662;484;450;
2005;9;19;10.0000;651;596;720;2;883;682;651;
2005;9;19;11.0000;791;736;893;2;1045;831;791;
2005;9;19;12.0000;867;810;942;2;1137;916;867;
2005;9;19;13.0000;881;822;956;2;1153;930;881;
2005;9;19;14.0000;831;778;899;2;1091;873;831;
2005;9;19;15.0000;719;648;783;2;956;753;719;
2005;9;19;16.0000;550;451;591;2;757;578;550;
2005;9;19;17.0000;329;250;371;2;507;357;329;
2005;9;19;18.0000;103;44;117;2;225;127;103;
2005;9;19;19.0000;3;0;4;5;10;4;3;
2005;9;19;20.0000;0;0;0;1;0;0;0;
2005;9;19;21.0000;0;0;0;1;0;0;0;
2005;9;19;22.0000;0;0;0;1;0;0;0;
2005;9;19;23.0000;0;0;0;1;0;0;0;
2005;9;19;24.0000;0;0;0;1;0;0;0;
2005;9;20;01.0000;0;0;0;1;0;0;0;
2005;9;20;02.0000;0;0;0;1;0;0;0;
2005;9;20;03.0000;0;0;0;1;0;0;0;
2005;9;20;04.0000;0;0;0;1;0;0;0;
2005;9;20;05.0000;0;0;0;1;0;0;0;
2005;9;20;06.0000;0;0;0;1;0;0;0;
2005;9;20;07.0000;38;10;50;5;105;51;38;
2005;9;20;08.0000;227;155;264;2;393;256;227;
2005;9;20;09.0000;454;382;518;2;658;485;454;
2005;9;20;10.0000;656;600;725;2;879;683;656;
2005;9;20;11.0000;796;741;899;2;1041;832;796;
2005;9;20;12.0000;873;815;948;2;1133;917;873;
2005;9;20;13.0000;884;826;961;2;1149;930;884;
2005;9;20;14.0000;831;777;899;2;1087;876;831;
2005;9;20;15.0000;723;651;786;2;952;755;723;
2005;9;20;16.0000;535;438;574;2;753;574;535;
2005;9;20;17.0000;325;247;366;2;503;353;325;
2005;9;20;18.0000;100;43;113;2;220;124;100;
2005;9;20;19.0000;2;0;3;5;9;3;2;
2005;9;20;20.0000;0;0;0;1;0;0;0;
2005;9;20;21.0000;0;0;0;1;0;0;0;
2005;9;20;22.0000;0;0;0;1;0;0;0;
2005;9;20;23.0000;0;0;0;1;0;0;0;
2005;9;20;24.0000;0;0;0;1;0;0;0;
2005;9;21;01.0000;0;0;0;1;0;0;0;
2005;9;21;02.0000;0;0;0;1;0;0;0;
2005;9;21;03.0000;0;0;0;1;0;0;0;
2005;9;21;04.0000;0;0;0;1;0;0;0;
2005;9;21;05.0000;0;0;0;1;0;0;0;
2005;9;21;06.0000;0;0;0;1;0;0;0;
2005;9;21;07.0000;41;11;54;5;105;56;41;
2005;9;21;08.0000;238;181;268;2;393;271;238;
2005;9;21;09.0000;464;411;525;2;657;500;464;
2005;9;21;10.0000;659;604;729;2;878;696;659;
2005;9;21;11.0000;804;751;873;2;1039;843;804;
2005;9;21;12.0000;876;818;951;2;1130;928;876;
2005;9;21;13.0000;886;828;962;2;1144;941;886;
2005;9;21;14.0000;834;780;902;2;1081;882;834;
2005;9;21;15.0000;716;645;779;2;945;756;716;
2005;9;21;16.0000;541;443;581;2;744;574;541;
2005;9;21;17.0000;326;248;367;2;494;355;326;
2005;9;21;18.0000;99;42;112;2;210;124;99;
2005;9;21;19.0000;2;0;3;5;6;2;2;
2005;9;21;20.0000;0;0;0;1;0;0;0;
2005;9;21;21.0000;0;0;0;1;0;0;0;
2005;9;21;22.0000;0;0;0;1;0;0;0;
2005;9;21;23.0000;0;0;0;1;0;0;0;
2005;9;21;24.0000;0;0;0;1;0;0;0;
2005;9;22;01.0000;0;0;0;1;0;0;0;
2005;9;22;02.0000;0;0;0;1;0;0;0;
2005;9;22;03.0000;0;0;0;1;0;0;0;
2005;9;22;04.0000;0;0;0;1;0;0;0;
2005;9;22;05.0000;0;0;0;1;0;0;0;
2005;9;22;06.0000;0;0;0;1;0;0;0;
2005;9;22;07.0000;39;10;51;5;101;53;39;
2005;9;22;08.0000;233;177;263;2;388;264;233;
2005;9;22;09.0000;459;406;518;2;653;496;459;
2005;9;22;10.0000;664;608;734;2;874;696;664;
2005;9;22;11.0000;803;750;872;2;1035;844;803;
2005;9;22;12.0000;873;816;948;2;1126;927;873;
2005;9;22;13.0000;881;822;956;2;1140;936;881;
2005;9;22;14.0000;832;779;900;2;1077;876;832;
2005;9;22;15.0000;714;643;777;2;940;749;714;
2005;9;22;16.0000;539;441;578;2;740;570;539;
2005;9;22;17.0000;317;241;357;2;489;346;317;
2005;9;22;18.0000;92;39;105;2;205;113;92;
2005;9;22;19.0000;1;0;2;5;5;2;1;
2005;9;22;20.0000;0;0;0;1;0;0;0;
2005;9;22;21.0000;0;0;0;1;0;0;0;
2005;9;22;22.0000;0;0;0;1;0;0;0;
2005;9;22;23.0000;0;0;0;1;0;0;0;
2005;9;22;24.0000;0;0;0;1;0;0;0;
2005;9;23;01.0000;0;0;0;1;0;0;0;
2005;9;23;02.0000;0;0;0;1;0;0;0;
2005;9;23;03.0000;0;0;0;1;0;0;0;
2005;9;23;04.0000;0;0;0;1;0;0;0;
2005;9;23;05.0000;0;0;0;1;0;0;0;
2005;9;23;06.0000;0;0;0;1;0;0;0;
2005;9;23;07.0000;28;5;40;5;97;40;28;
2005;9;23;08.0000;151;39;196;2;383;226;151;
2005;9;23;09.0000;253;167;372;2;648;451;253;
2005;9;23;10.0000;557;492;667;2;869;657;557;
2005;9;23;11.0000;768;715;867;2;1030;808;768;
2005;9;23;12.0000;667;567;824;2;1121;895;667;
2005;9;23;13.0000;552;453;736;2;1136;912;552;
2005;9;23;14.0000;562;482;727;2;1072;856;562;
2005;9;23;15.0000;693;624;754;2;936;734;693;
2005;9;23;16.0000;525;430;564;2;735;557;525;
2005;9;23;17.0000;309;235;348;2;484;340;309;
2005;9;23;18.0000;90;38;102;2;200;114;90;
2005;9;23;19.0000;1;0;2;5;5;2;1;
2005;9;23;20.0000;0;0;0;1;0;0;0;
2005;9;23;21.0000;0;0;0;1;0;0;0;
2005;9;23;22.0000;0;0;0;1;0;0;0;
2005;9;23;23.0000;0;0;0;1;0;0;0;
2005;9;23;24.0000;0;0;0;1;0;0;0;
2005;9;24;01.0000;0;0;0;1;0;0;0;
2005;9;24;02.0000;0;0;0;1;0;0;0;
2005;9;24;03.0000;0;0;0;1;0;0;0;
2005;9;24;04.0000;0;0;0;1;0;0;0;
2005;9;24;05.0000;0;0;0;1;0;0;0;
2005;9;24;06.0000;0;0;0;1;0;0;0;
2005;9;24;07.0000;34;9;44;5;97;47;34;
2005;9;24;08.0000;224;153;260;2;383;257;224;
2005;9;24;09.0000;462;409;522;2;648;495;462;
2005;9;24;10.0000;661;605;730;2;868;697;661;
2005;9;24;11.0000;800;748;869;2;1028;845;800;
2005;9;24;12.0000;872;814;947;2;1118;928;872;
2005;9;24;13.0000;877;819;953;2;1131;937;877;
2005;9;24;14.0000;820;767;887;2;1066;870;820;
2005;9;24;15.0000;697;627;758;2;928;736;697;
2005;9;24;16.0000;519;425;558;2;727;551;519;
2005;9;24;17.0000;297;226;335;2;475;328;297;
2005;9;24;18.0000;81;35;92;2;191;103;81;
2005;9;24;19.0000;1;0;1;5;3;1;1;
2005;9;24;20.0000;0;0;0;1;0;0;0;
2005;9;24;21.0000;0;0;0;1;0;0;0;
2005;9;24;22.0000;0;0;0;1;0;0;0;
2005;9;24;23.0000;0;0;0;1;0;0;0;
2005;9;24;24.0000;0;0;0;1;0;0;0;
2005;9;25;01.0000;0;0;0;1;0;0;0;
2005;9;25;02.0000;0;0;0;1;0;0;0;
2005;9;25;03.0000;0;0;0;1;0;0;0;
2005;9;25;04.0000;0;0;0;1;0;0;0;
2005;9;25;05.0000;0;0;0;1;0;0;0;
2005;9;25;06.0000;0;0;0;1;0;0;0;
2005;9;25;07.0000;36;9;47;5;93;48;36;
2005;9;25;08.0000;225;154;262;2;378;257;225;
2005;9;25;09.0000;451;399;510;2;643;489;451;
2005;9;25;10.0000;654;598;722;2;863;689;654;
2005;9;25;11.0000;794;739;896;2;1024;836;794;
2005;9;25;12.0000;863;806;938;2;1113;918;863;
2005;9;25;13.0000;873;815;948;2;1126;928;873;
2005;9;25;14.0000;821;768;889;2;1062;865;821;
2005;9;25;15.0000;701;631;762;2;924;735;701;
2005;9;25;16.0000;507;415;544;2;722;549;507;
2005;9;25;17.0000;231;129;287;2;470;326;231;
2005;9;25;18.0000;67;17;87;2;186;101;67;
2005;9;25;19.0000;1;0;1;5;2;1;1;
2005;9;25;20.0000;0;0;0;1;0;0;0;
2005;9;25;21.0000;0;0;0;1;0;0;0;
2005;9;25;22.0000;0;0;0;1;0;0;0;
2005;9;25;23.0000;0;0;0;1;0;0;0;
2005;9;25;24.0000;0;0;0;1;0;0;0;
2005;9;26;01.0000;0;0;0;1;0;0;0;
2005;9;26;02.0000;0;0;0;1;0;0;0;
2005;9;26;03.0000;0;0;0;1;0;0;0;
2005;9;26;04.0000;0;0;0;1;0;0;0;
2005;9;26;05.0000;0;0;0;1;0;0;0;
2005;9;26;06.0000;0;0;0;1;0;0;0;
2005;9;26;07.0000;25;4;36;5;90;41;25;
2005;9;26;08.0000;176;75;199;2;374;240;176;
2005;9;26;09.0000;435;366;497;2;638;468;435;
2005;9;26;10.0000;634;580;700;2;859;665;634;
2005;9;26;11.0000;771;718;870;2;1019;811;771;
2005;9;26;12.0000;835;780;907;2;1109;885;835;
2005;9;26;13.0000;841;786;914;2;1122;892;841;
2005;9;26;14.0000;784;718;866;2;1057;829;784;
2005;9;26;15.0000;641;545;712;2;919;710;641;
2005;9;26;16.0000;323;180;400;2;718;531;323;
2005;9;26;17.0000;159;41;206;2;466;312;159;
2005;9;26;18.0000;26;0;42;5;181;93;26;
2005;9;26;19.0000;0;0;0;5;2;1;0;
2005;9;26;20.0000;0;0;0;1;0;0;0;
2005;9;26;21.0000;0;0;0;1;0;0;0;
2005;9;26;22.0000;0;0;0;1;0;0;0;
2005;9;26;23.0000;0;0;0;1;0;0;0;
2005;9;26;24.0000;0;0;0;1;0;0;0;
2005;9;27;01.0000;0;0;0;1;0;0;0;
2005;9;27;02.0000;0;0;0;1;0;0;0;
2005;9;27;03.0000;0;0;0;1;0;0;0;
2005;9;27;04.0000;0;0;0;1;0;0;0;
2005;9;27;05.0000;0;0;0;1;0;0;0;
2005;9;27;06.0000;0;0;0;1;0;0;0;
2005;9;27;07.0000;20;3;29;5;90;39;20;
2005;9;27;08.0000;141;37;183;2;373;224;141;
2005;9;27;09.0000;371;304;486;2;638;440;371;
2005;9;27;10.0000;597;527;715;2;857;627;597;
2005;9;27;11.0000;733;682;827;2;1017;766;733;
2005;9;27;12.0000;805;752;875;2;1105;843;805;
2005;9;27;13.0000;810;757;880;2;1117;851;810;
2005;9;27;14.0000;578;496;748;2;1051;791;578;
2005;9;27;15.0000;567;476;647;2;912;666;567;
2005;9;27;16.0000;222;113;298;2;709;487;222;
2005;9;27;17.0000;179;47;233;2;456;276;179;
2005;9;27;18.0000;36;6;53;5;171;77;36;
2005;9;27;19.0000;0;0;0;5;1;0;0;
2005;9;27;20.0000;0;0;0;1;0;0;0;
2005;9;27;21.0000;0;0;0;1;0;0;0;
2005;9;27;22.0000;0;0;0;1;0;0;0;
2005;9;27;23.0000;0;0;0;1;0;0;0;
2005;9;27;24.0000;0;0;0;1;0;0;0;
2005;9;28;01.0000;0;0;0;1;0;0;0;
2005;9;28;02.0000;0;0;0;1;0;0;0;
2005;9;28;03.0000;0;0;0;1;0;0;0;
2005;9;28;04.0000;0;0;0;1;0;0;0;
2005;9;28;05.0000;0;0;0;1;0;0;0;
2005;9;28;06.0000;0;0;0;1;0;0;0;
2005;9;28;07.0000;22;4;32;5;86;39;22;
2005;9;28;08.0000;158;67;179;2;369;230;158;
2005;9;28;09.0000;355;291;466;2;633;458;355;
2005;9;28;10.0000;601;550;664;2;852;654;601;
2005;9;28;11.0000;762;709;859;2;1012;798;762;
2005;9;28;12.0000;831;776;902;2;1101;877;831;
2005;9;28;13.0000;840;784;912;2;1112;887;840;
2005;9;28;14.0000;785;718;867;2;1046;825;785;
2005;9;28;15.0000;660;594;718;2;907;697;660;
2005;9;28;16.0000;483;387;538;2;704;515;483;
2005;9;28;17.0000;266;182;310;2;452;296;266;
2005;9;28;18.0000;64;17;83;5;166;83;64;
2005;9;28;19.0000;0;0;0;5;1;0;0;
2005;9;28;20.0000;0;0;0;1;0;0;0;
2005;9;28;21.0000;0;0;0;1;0;0;0;
2005;9;28;22.0000;0;0;0;1;0;0;0;
2005;9;28;23.0000;0;0;0;1;0;0;0;
2005;9;28;24.0000;0;0;0;1;0;0;0;
2005;9;29;01.0000;0;0;0;1;0;0;0;
2005;9;29;02.0000;0;0;0;1;0;0;0;
2005;9;29;03.0000;0;0;0;1;0;0;0;
2005;9;29;04.0000;0;0;0;1;0;0;0;
2005;9;29;05.0000;0;0;0;1;0;0;0;
2005;9;29;06.0000;0;0;0;1;0;0;0;
2005;9;29;07.0000;23;4;33;5;82;34;23;
2005;9;29;08.0000;175;74;198;2;364;212;175;
2005;9;29;09.0000;391;317;457;2;628;433;391;
2005;9;29;10.0000;593;523;710;2;848;627;593;
2005;9;29;11.0000;736;685;831;2;1007;771;736;
2005;9;29;12.0000;815;762;886;2;1096;851;815;
2005;9;29;13.0000;828;773;899;2;1108;860;828;
2005;9;29;14.0000;767;702;847;2;1042;799;767;
2005;9;29;15.0000;640;576;697;2;902;672;640;
2005;9;29;16.0000;457;367;509;2;700;491;457;
2005;9;29;17.0000;241;165;280;2;447;276;241;
2005;9;29;18.0000;54;14;70;5;161;73;54;
2005;9;29;19.0000;0;0;0;5;0;0;0;
2005;9;29;20.0000;0;0;0;1;0;0;0;
2005;9;29;21.0000;0;0;0;1;0;0;0;
2005;9;29;22.0000;0;0;0;1;0;0;0;
2005;9;29;23.0000;0;0;0;1;0;0;0;
2005;9;29;24.0000;0;0;0;1;0;0;0;
2005;9;30;01.0000;0;0;0;1;0;0;0;
2005;9;30;02.0000;0;0;0;1;0;0;0;
2005;9;30;03.0000;0;0;0;1;0;0;0;
2005;9;30;04.0000;0;0;0;1;0;0;0;
2005;9;30;05.0000;0;0;0;1;0;0;0;
2005;9;30;06.0000;0;0;0;1;0;0;0;
2005;9;30;07.0000;25;7;33;5;82;35;25;
2005;9;30;08.0000;188;101;211;2;363;219;188;
2005;9;30;09.0000;398;323;465;2;627;430;398;
2005;9;30;10.0000;595;548;681;2;846;626;595;
2005;9;30;11.0000;734;683;829;2;1005;771;734;
2005;9;30;12.0000;820;766;891;2;1092;868;820;
2005;9;30;13.0000;828;774;900;2;1102;877;828;
2005;9;30;14.0000;776;710;858;2;1035;815;776;
2005;9;30;15.0000;654;588;711;2;895;686;654;
2005;9;30;16.0000;469;377;523;2;691;503;469;
2005;9;30;17.0000;252;172;293;2;437;284;252;
2005;9;30;18.0000;55;14;72;5;151;74;55;
2005;9;30;19.0000;0;0;0;1;0;0;0;
2005;9;30;20.0000;0;0;0;1;0;0;0;
2005;9;30;21.0000;0;0;0;1;0;0;0;
2005;9;30;22.0000;0;0;0;1;0;0;0;
2005;9;30;23.0000;0;0;0;1;0;0;0;
2005;9;30;24.0000;0;0;0;1;0;0;0;
2005;10;1;01.0000;0;0;0;1;0;0;0;
2005;10;1;02.0000;0;0;0;1;0;0;0;
2005;10;1;03.0000;0;0;0;1;0;0;0;
2005;10;1;04.0000;0;0;0;1;0;0;0;
2005;10;1;05.0000;0;0;0;1;0;0;0;
2005;10;1;06.0000;0;0;0;1;0;0;0;
2005;10;1;07.0000;28;7;37;5;79;39;28;
2005;10;1;08.0000;205;140;239;2;359;238;205;
2005;10;1;09.0000;429;360;489;2;623;468;429;
2005;10;1;10.0000;631;577;697;2;841;665;631;
2005;10;1;11.0000;766;713;864;2;1000;810;766;
2005;10;1;12.0000;833;778;905;2;1087;891;833;
2005;10;1;13.0000;840;785;913;2;1098;900;840;
2005;10;1;14.0000;791;724;874;2;1030;836;791;
2005;10;1;15.0000;664;598;723;2;890;707;664;
2005;10;1;16.0000;479;384;533;2;686;522;479;
2005;10;1;17.0000;266;202;300;2;432;298;266;
2005;10;1;18.0000;60;25;68;5;146;78;60;
2005;10;1;19.0000;0;0;0;1;0;0;0;
2005;10;1;20.0000;0;0;0;1;0;0;0;
2005;10;1;21.0000;0;0;0;1;0;0;0;
2005;10;1;22.0000;0;0;0;1;0;0;0;
2005;10;1;23.0000;0;0;0;1;0;0;0;
2005;10;1;24.0000;0;0;0;1;0;0;0;
2005;10;2;01.0000;0;0;0;1;0;0;0;
2005;10;2;02.0000;0;0;0;1;0;0;0;
2005;10;2;03.0000;0;0;0;1;0;0;0;
2005;10;2;04.0000;0;0;0;1;0;0;0;
2005;10;2;05.0000;0;0;0;1;0;0;0;
2005;10;2;06.0000;0;0;0;1;0;0;0;
2005;10;2;07.0000;26;7;34;5;75;37;26;
2005;10;2;08.0000;200;137;233;2;354;235;200;
2005;10;2;09.0000;424;356;484;2;618;466;424;
2005;10;2;10.0000;629;575;695;2;837;664;629;
2005;10;2;11.0000;764;711;863;2;995;808;764;
2005;10;2;12.0000;835;780;907;2;1082;888;835;
2005;10;2;13.0000;840;784;912;2;1093;896;840;
2005;10;2;14.0000;786;719;869;2;1026;831;786;
2005;10;2;15.0000;657;592;715;2;885;700;657;
2005;10;2;16.0000;469;377;523;2;681;514;469;
2005;10;2;17.0000;255;174;297;2;428;290;255;
2005;10;2;18.0000;55;14;72;5;142;73;55;
2005;10;2;19.0000;0;0;0;1;0;0;0;
2005;10;2;20.0000;0;0;0;1;0;0;0;
2005;10;2;21.0000;0;0;0;1;0;0;0;
2005;10;2;22.0000;0;0;0;1;0;0;0;
2005;10;2;23.0000;0;0;0;1;0;0;0;
2005;10;2;24.0000;0;0;0;1;0;0;0;
2005;10;3;01.0000;0;0;0;1;0;0;0;
2005;10;3;02.0000;0;0;0;1;0;0;0;
2005;10;3;03.0000;0;0;0;1;0;0;0;
2005;10;3;04.0000;0;0;0;1;0;0;0;
2005;10;3;05.0000;0;0;0;1;0;0;0;
2005;10;3;06.0000;0;0;0;1;0;0;0;
2005;10;3;07.0000;16;3;23;5;75;28;16;
2005;10;3;08.0000;147;63;167;2;353;188;147;
2005;10;3;09.0000;379;308;443;2;617;396;379;
2005;10;3;10.0000;552;487;660;2;835;585;552;
2005;10;3;11.0000;585;508;762;2;992;727;585;
2005;10;3;12.0000;758;706;856;2;1078;806;758;
2005;10;3;13.0000;762;709;860;2;1088;813;762;
2005;10;3;14.0000;582;499;753;2;1019;747;582;
2005;10;3;15.0000;406;301;519;2;877;616;406;
2005;10;3;16.0000;266;135;357;2;672;433;266;
2005;10;3;17.0000;142;37;184;2;418;225;142;
2005;10;3;18.0000;25;0;39;5;132;49;25;
2005;10;3;19.0000;0;0;0;1;0;0;0;
2005;10;3;20.0000;0;0;0;1;0;0;0;
2005;10;3;21.0000;0;0;0;1;0;0;0;
2005;10;3;22.0000;0;0;0;1;0;0;0;
2005;10;3;23.0000;0;0;0;1;0;0;0;
2005;10;3;24.0000;0;0;0;1;0;0;0;
2005;10;4;01.0000;0;0;0;1;0;0;0;
2005;10;4;02.0000;0;0;0;1;0;0;0;
2005;10;4;03.0000;0;0;0;1;0;0;0;
2005;10;4;04.0000;0;0;0;1;0;0;0;
2005;10;4;05.0000;0;0;0;1;0;0;0;
2005;10;4;06.0000;0;0;0;1;0;0;0;
2005;10;4;07.0000;14;0;22;5;72;26;14;
2005;10;4;08.0000;126;33;163;2;348;184;126;
2005;10;4;09.0000;361;296;473;2;612;395;361;
2005;10;4;10.0000;547;483;655;2;830;584;547;
2005;10;4;11.0000;690;600;802;2;987;725;690;
2005;10;4;12.0000;749;665;907;2;1074;803;749;
2005;10;4;13.0000;486;398;648;2;1083;808;486;
2005;10;4;14.0000;160;86;262;2;1014;740;160;
2005;10;4;15.0000;193;108;298;2;873;608;193;
2005;10;4;16.0000;131;0;207;2;668;426;131;
2005;10;4;17.0000;80;0;127;2;413;221;80;
2005;10;4;18.0000;17;0;27;5;127;47;17;
2005;10;4;19.0000;0;0;0;1;0;0;0;
2005;10;4;20.0000;0;0;0;1;0;0;0;
2005;10;4;21.0000;0;0;0;1;0;0;0;
2005;10;4;22.0000;0;0;0;1;0;0;0;
2005;10;4;23.0000;0;0;0;1;0;0;0;
2005;10;4;24.0000;0;0;0;1;0;0;0;
2005;10;5;01.0000;0;0;0;1;0;0;0;
2005;10;5;02.0000;0;0;0;1;0;0;0;
2005;10;5;03.0000;0;0;0;1;0;0;0;
2005;10;5;04.0000;0;0;0;1;0;0;0;
2005;10;5;05.0000;0;0;0;1;0;0;0;
2005;10;5;06.0000;0;0;0;1;0;0;0;
2005;10;5;07.0000;21;6;28;5;68;29;21;
2005;10;5;08.0000;173;93;194;2;344;203;173;
2005;10;5;09.0000;347;285;455;2;607;422;347;
2005;10;5;10.0000;518;457;620;2;825;614;518;
2005;10;5;11.0000;501;430;648;2;982;754;501;
2005;10;5;12.0000;773;720;873;2;1069;831;773;
2005;10;5;13.0000;735;653;889;2;1078;838;735;
2005;10;5;14.0000;341;287;507;2;1009;773;341;
2005;10;5;15.0000;167;52;265;2;868;644;167;
2005;10;5;16.0000;168;29;244;2;663;462;168;
2005;10;5;17.0000;175;74;198;2;408;249;175;
2005;10;5;18.0000;29;5;42;5;123;55;29;
2005;10;5;19.0000;0;0;0;1;0;0;0;
2005;10;5;20.0000;0;0;0;1;0;0;0;
2005;10;5;21.0000;0;0;0;1;0;0;0;
2005;10;5;22.0000;0;0;0;1;0;0;0;
2005;10;5;23.0000;0;0;0;1;0;0;0;
2005;10;5;24.0000;0;0;0;1;0;0;0;
2005;10;6;01.0000;0;0;0;1;0;0;0;
2005;10;6;02.0000;0;0;0;1;0;0;0;
2005;10;6;03.0000;0;0;0;1;0;0;0;
2005;10;6;04.0000;0;0;0;1;0;0;0;
2005;10;6;05.0000;0;0;0;1;0;0;0;
2005;10;6;06.0000;0;0;0;1;0;0;0;
2005;10;6;07.0000;18;3;27;5;68;30;18;
2005;10;6;08.0000;163;69;185;2;343;211;163;
2005;10;6;09.0000;361;296;473;2;606;432;361;
2005;10;6;10.0000;559;494;669;2;823;623;559;
2005;10;6;11.0000;689;631;762;2;979;762;689;
2005;10;6;12.0000;774;720;874;2;1064;837;774;
2005;10;6;13.0000;594;516;774;2;1072;842;594;
2005;10;6;14.0000;390;329;581;2;1002;776;390;
2005;10;6;15.0000;346;250;476;2;860;644;346;
2005;10;6;16.0000;348;238;405;2;654;461;348;
2005;10;6;17.0000;127;33;166;2;399;244;127;
2005;10;6;18.0000;34;6;49;5;114;51;34;
2005;10;6;19.0000;0;0;0;1;0;0;0;
2005;10;6;20.0000;0;0;0;1;0;0;0;
2005;10;6;21.0000;0;0;0;1;0;0;0;
2005;10;6;22.0000;0;0;0;1;0;0;0;
2005;10;6;23.0000;0;0;0;1;0;0;0;
2005;10;6;24.0000;0;0;0;1;0;0;0;
2005;10;7;01.0000;0;0;0;1;0;0;0;
2005;10;7;02.0000;0;0;0;1;0;0;0;
2005;10;7;03.0000;0;0;0;1;0;0;0;
2005;10;7;04.0000;0;0;0;1;0;0;0;
2005;10;7;05.0000;0;0;0;1;0;0;0;
2005;10;7;06.0000;0;0;0;1;0;0;0;
2005;10;7;07.0000;13;0;20;5;65;27;13;
2005;10;7;08.0000;127;33;165;2;338;199;127;
2005;10;7;09.0000;251;181;345;2;601;417;251;
2005;10;7;10.0000;317;267;472;2;818;608;317;
2005;10;7;11.0000;464;375;626;2;974;749;464;
2005;10;7;12.0000;510;419;681;2;1059;827;510;
2005;10;7;13.0000;488;395;658;2;1067;834;488;
2005;10;7;14.0000;630;547;731;2;997;770;630;
2005;10;7;15.0000;391;282;537;2;855;641;391;
2005;10;7;16.0000;347;237;404;2;649;460;347;
2005;10;7;17.0000;161;68;182;2;394;244;161;
2005;10;7;18.0000;26;4;37;5;110;50;26;
2005;10;7;19.0000;0;0;0;1;0;0;0;
2005;10;7;20.0000;0;0;0;1;0;0;0;
2005;10;7;21.0000;0;0;0;1;0;0;0;
2005;10;7;22.0000;0;0;0;1;0;0;0;
2005;10;7;23.0000;0;0;0;1;0;0;0;
2005;10;7;24.0000;0;0;0;1;0;0;0;
2005;10;8;01.0000;0;0;0;1;0;0;0;
2005;10;8;02.0000;0;0;0;1;0;0;0;
2005;10;8;03.0000;0;0;0;1;0;0;0;
2005;10;8;04.0000;0;0;0;1;0;0;0;
2005;10;8;05.0000;0;0;0;1;0;0;0;
2005;10;8;06.0000;0;0;0;1;0;0;0;
2005;10;8;07.0000;12;0;19;5;62;26;12;
2005;10;8;08.0000;105;27;137;2;333;200;105;
2005;10;8;09.0000;208;137;305;2;596;416;208;
2005;10;8;10.0000;466;400;603;2;813;604;466;
2005;10;8;11.0000;595;525;712;2;969;740;595;
2005;10;8;12.0000;664;590;804;2;1054;813;664;
2005;10;8;13.0000;541;464;700;2;1062;817;541;
2005;10;8;14.0000;380;320;565;2;992;752;380;
2005;10;8;15.0000;322;212;472;2;850;622;322;
2005;10;8;16.0000;237;121;318;2;644;439;237;
2005;10;8;17.0000;113;20;165;2;389;225;113;
2005;10;8;18.0000;18;0;29;5;106;43;18;
2005;10;8;19.0000;0;0;0;1;0;0;0;
2005;10;8;20.0000;0;0;0;1;0;0;0;
2005;10;8;21.0000;0;0;0;1;0;0;0;
2005;10;8;22.0000;0;0;0;1;0;0;0;
2005;10;8;23.0000;0;0;0;1;0;0;0;
2005;10;8;24.0000;0;0;0;1;0;0;0;
2005;10;9;01.0000;0;0;0;1;0;0;0;
2005;10;9;02.0000;0;0;0;1;0;0;0;
2005;10;9;03.0000;0;0;0;1;0;0;0;
2005;10;9;04.0000;0;0;0;1;0;0;0;
2005;10;9;05.0000;0;0;0;1;0;0;0;
2005;10;9;06.0000;0;0;0;1;0;0;0;
2005;10;9;07.0000;16;3;24;5;62;26;16;
2005;10;9;08.0000;152;65;172;2;333;196;152;
2005;10;9;09.0000;356;292;466;2;595;410;356;
2005;10;9;10.0000;553;489;663;2;811;597;553;
2005;10;9;11.0000;699;640;772;2;966;734;699;
2005;10;9;12.0000;691;614;837;2;1050;809;691;
2005;10;9;13.0000;605;500;744;2;1057;815;605;
